id,mis_month,total_zaimu,マネジメント資質,ヴァイタリティ,人あたり,チームワーク,創造的思考力,問題解決力,状況適応力,プレッシャーへの耐力,オーガナイズ能力,統率力,営業Ⅰ,営業Ⅱ,スタッフ,一般事務,エンジニア,研究開発,接客／店頭販売／コールセンター,言語標準点,計数標準点,説得力,指導力,独自性,外向性,友好性,社会性,謙虚さ,協議性,面倒み,具体的事物,データ,美的価値,人間,オーソドックス,変化志向,概念性,創造的,計画性,緻密,几帳面,余裕,心配性,タフ,抑制,楽観的,批判的,行動力,競争性,上昇志向,entry,function,total_zaimu_ins,total_zaimu_mf,total_zaimu_pd,total_zaimu_sib,total_zaimu_ttb,total_zaimu_tts,total_zaimu_xcy,avg_total_zaimu,avg_total_zaimu_ins,avg_total_zaimu_mf,avg_total_zaimu_pd,avg_total_zaimu_sib,avg_total_zaimu_ttb,avg_total_zaimu_tts,avg_total_zaimu_xcy,std_total_zaimu,std_total_zaimu_ins,std_total_zaimu_mf,std_total_zaimu_pd,std_total_zaimu_sib,std_total_zaimu_ttb,std_total_zaimu_tts,std_total_zaimu_xcy,dv_total_zaimu,dv_total_zaimu_ins,dv_total_zaimu_mf,dv_total_zaimu_pd,dv_total_zaimu_sib,dv_total_zaimu_ttb,dv_total_zaimu_tts,dv_total_zaimu_xcy
0C1337,1511,30361,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,29846,288,227,454574.2717,508864.3973,156924.6176,27516.96748,80910.2061,141605.1296,60935.15625,15600.41026,395829.6857,370085.3478,146775.6068,35966.64825,103372.3855,123548.6279,70953.84258,14723.65368,39.28293438,,,,,40.95423951,41.4525903,39.55869882
0C1337,1512,70579,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,45869,24411,299,668312.3286,640064.9772,267266.8982,32769.676,70739.02393,144995.7524,94209.47475,16642.50909,766295.1063,717031.6193,242852.823,49936.76807,83844.74305,121479.7141,109490.6455,23116.28129,42.19969795,,,,,41.84005716,43.62516547,42.92987099
0C1337,1601,69905,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,34203,32920,2782,471585.549,498301.2093,193145.6473,23340.16949,176779.3275,82957.85437,121980.9417,10378.44737,448573.8964,300269.3077,206659.3533,26950.46926,348601.8009,105592.1684,130385.6459,9543.635374,41.04538734,,,,,45.3827206,43.16942128,42.04030008
0C1337,1602,264,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,0,,264,569048.0287,660272.9667,158510.0139,24704.81561,41468.20962,67190.71028,160486.2762,12932.93548,612394.7448,663032.9205,210057.1209,41172.05505,33940.63302,68630.39907,166290.7968,13988.42377,40.71213407,,,,,40.20977421,,40.9432716
0C1337,1705,1344,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,1344,,,421555.9471,856815.6593,106295.9011,21837.50971,32012.1375,59197.39823,69438.60526,10539.25641,578127.3573,686650.7651,97489.93212,34015.3636,15736.27211,89565.37754,146072.273,11535.57289,42.73149866,,,,,43.54065155,,
0C1337,1706,12854,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,,,13493,-639,,467723.4518,845656.5711,112297.4868,27189.75556,34678.364,59870.85437,2370.633929,19401.42857,752616.2846,1032011.091,103122.6679,38460.81982,56704.07751,124134.9231,22018.63622,24127.20211,43.95615719,,,,,46.26391565,48.63314244,
0C1337,1707,395142.5741,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,366577.3148,20384.25926,,,8181,0,,385060.9509,743409.0031,89366.23843,18526.51547,11673.6616,83621.34234,410.887931,13425.24138,470735.4253,515357.5817,100908.7849,24730.0925,7902.629841,152213.3439,4879.782468,22157.12911,50.21416751,42.68795683,43.16392728,,,45.04377603,49.157979,
0C1337,1708,243931.9447,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,49465.74074,2916.204,,190059,1491,,453360.3906,750374.8579,104747.8621,20415.27517,31335.17563,35916.51961,541.3157895,14585.26087,566590.2536,640077.3472,109594.6574,24405.14695,27340.80049,49193.32751,4338.609253,20909.78966,46.30370546,,44.95576494,42.82976202,,81.33402195,52.1889139,
0C1337,1709,430767.459,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,277945.6919,125211.1111,2897.656,,25445,-732,,662691.5645,745911.1643,274095.9032,20826.88373,16062.90833,72993.77143,1291.131579,12895.94118,806528.5354,972341.5662,258337.773,24757.31393,8103.90758,101503.3161,17400.61239,14156.27566,47.12441538,45.18723164,44.23681677,42.75800768,,45.31554502,48.83732162,
0C1337,1710,506267.9623,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,389758.9623,,8281,,100729,0,7499,440805.5827,752122.9776,64751.65185,22688.42451,28143.65357,78327.86408,129.3727273,15962,645983.4837,790628.153,59044.96284,26328.29405,21166.08658,109311.4516,1954.213316,26021.58813,51.01337544,45.41675801,,44.52777894,,52.04929452,49.33798053,46.74770043
0C1337,1711,271497.563,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,183513.4889,71649.07407,1906,,14354,75,,395914.0975,611741.9156,109254.0088,18142.96496,20597.08714,50078.82178,737.3873874,15247.07407,459099.1477,476212.5614,125637.4755,24055.64855,16046.52975,69739.54675,4559.596248,19930.59395,47.2899855,41.0076201,47.0068696,43.25024851,,44.87739404,48.54726745,
0C1337,1712,712730.9933,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,319176.1045,169463.8889,8330,,213522,2058,181,649834.3227,767144.7275,129835.1043,22052.30744,36385.03625,63788.98182,128.9115044,10520.07692,640391.9873,616613.0108,137002.5791,26436.96005,51488.21778,90767.20971,2000.872772,13828.93825,50.98215893,42.73501183,52.89255756,44.80942309,,66.49637778,59.64123518,42.52359311
0C1337,1801,130342.8519,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,118201.8519,1066,,10345,730,,620351.9644,674643.5218,80626.14583,21310.91346,27200.658,46911.89815,236046.9364,10488.14286,758335.1599,625322.8112,70505.39475,22149.36823,36840.10813,76142.18328,590226.8268,14140.60141,43.53835694,,55.32947956,40.85982352,,45.19755061,46.01311012,
0C1337,1802,607470.1263,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,264967.0141,244947.2222,8483.89,,6228,82844,,827502.4071,729256.8077,306589.6504,14810.66803,43301.1125,38273.63265,122547.6018,16882.46667,742397.1699,706969.2967,296266.2784,19168.73764,36864.99396,91710.37333,105934.4098,26588.25204,47.03619182,43.43267387,47.91935726,46.69942896,,46.50577885,46.25205806,
0C1337,1803,127002.2668,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,5334.259259,5219.0075,,5722,110727,,762095.9928,844080.9065,76615.84805,16288.30772,49023.78714,37573.0101,102435.6518,10589.2,767922.1903,763312.18,76716.39552,20237.28175,109088.6037,58612.46447,97855.75844,10769.42647,41.72971254,,40.70842832,44.53024356,,44.56582992,50.84730305,
0C1337,1804,675137.0701,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,613085.0701,,,,36000,26052,,463313.1997,564239.674,56558.36674,19695.70523,19925.067,47702.80233,60477.38462,19029.75,504372.5589,495956.8818,64678.04207,24524.2137,14452.7987,61208.09409,71447.62227,37401.42694,54.1997501,50.98487183,,,,48.08803027,45.18173124,
0C1337,1805,96566.29744,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,16419.44444,4846.853,,42258,33042,,633258.6394,898548.8597,71097.89447,17788.41708,56881.6155,57882.6701,72388.80208,11722.39394,753623.8233,775674.9345,79563.80805,19962.83947,91067.59154,79051.35251,82851.37882,12282.35356,42.87851146,,43.12772335,43.51717269,,48.02347846,45.25091765,
0C1337,1806,1100113.329,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,1043916.094,,18749.235,,24544,12904,,568951.446,601565.481,69263.34992,17835.58119,32892.72,52188.4375,89234.94898,11284.52381,548188.1506,565226.1368,64681.42817,18215.30927,60743.15992,66604.05809,106660.22,16588.58358,59.68940832,57.82608206,,50.50158567,,45.84943646,42.84354102,
0C1337,1807,1296650.555,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,1062242.179,,9671.715842,,164390.24,60346.42,,348171.2872,597790.6685,49790.76114,21641.10388,53367.6075,65035.71129,61728.33935,12994.12609,478564.1541,596639.7003,63658.14247,33995.34725,84823.21631,85265.25844,99991.22282,19564.34799,69.81927104,57.78445535,,46.47910993,,61.65240457,49.86179593,
0C1337,1808,547886.0001,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,221100.7341,,23362.362,,272536.064,30886.84,,293775.9691,526826.6949,74389.03685,31927.62876,41346.7255,56511.11078,56784.17689,8394.048114,501722.7444,696860.6993,80270.21656,85199.07664,68389.9291,86121.22067,69883.2806,10512.34493,55.06475008,45.61281098,,48.9946761,,75.08382389,46.29420132,
0C1337,1809,343797.228,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,186769.0889,79264.9536,13966.91347,,19462.34,44333.932,,323753.2615,457988.5765,168450.4576,34686.79116,43660.41286,62704.64256,24608.35371,10656.85659,409218.8492,423655.3437,176582.6103,92101.40371,79685.40409,109702.8409,36366.69731,13814.0975,50.48981044,43.59811008,44.94936088,47.75031901,,46.05823311,55.42407745,
0C1337,1810,817010.2741,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,797746.0141,,,,3525.59,15738.67,,197355.6125,317238.4663,84184.11844,14626.68871,55576.53333,61488.1199,30042.17271,5437.023776,242776.1887,304642.6422,98393.99933,16899.70053,84662.56487,88790.89899,45515.16632,10489.40696,75.52370004,65.7728263,,,,43.47201903,46.85742053,
0C1337,1811,15535.63917,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,,11130.56117,,3881.32,0,523.758,318276.7686,465536.4101,109129.3386,17364.84772,61795.05,84416.50411,28509.25979,6951.49438,385373.0969,456154.021,160972.3706,28216.33001,126839.0604,104255.9571,49652.2864,12019.00894,42.14420695,,,47.79053954,,42.2752439,44.25821813,44.65202463
0C1337,1812,1070343.328,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,1027670.155,8717,,,26519.3675,4080,3356.805,441060.7076,685851.2667,77441.19503,17482.89139,22664.12636,52127.40884,49470.32845,7431.997655,888889.5206,1185982.239,86134.87075,23278.10769,19552.0098,60448.53982,69732.5435,8846.820084,57.07942445,52.88215858,42.0213272,,,45.76366254,43.49079696,45.3936074
0C1337,1901,570973.0109,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,457837.6309,,,,0.01,113045.37,90,305978.9249,510682.5343,53458.72508,18371.20127,55184.98969,33612.01107,54199.44557,14273.04387,457413.3191,545831.1894,86980.95305,26043.01585,74877.48626,85293.48977,67864.23055,23222.15171,55.7933181,49.03184529,,,,46.05925362,58.67112527,43.8924506
0C1337,1902,129330.0776,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,,108315.6256,,,18014.452,3000,,271339.9164,422256.1586,70771.27215,15057.57591,21794.13167,50647.52246,32256.14028,12221.33988,339653.9986,388906.6147,103586.9747,18709.6254,15330.46263,78270.64065,43248.33252,16066.81959,45.81898522,,53.62442803,,,45.83073932,43.23531369,
0C1337,1903,632253.4272,4,8,3,5,6,9,7,5,6,5,4,6,7,6,7,6,4,7,5,5,5,4,7,6,3,2,5,4,6,6,5,9,3,5,10,3,6,5,7,5,5,4,7,3,7,8,8,8,2011,BB,301671.2754,184326.2148,,14212.425,98293.19,32151.679,1598.643,690224.3361,757830.1196,233383.195,13743.78152,27173.536,66634.19649,76429.44317,15567.48994,722498.4893,674500.2792,194095.9013,16031.61817,19597.83716,111985.4651,91225.32858,13341.03899,49.1976328,43.23708443,47.4725391,,43.38645847,52.82706273,45.14632999,39.529416
0C1342,1511,809363.6554,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,BB,643674.6554,165689,,,,,,454574.2717,508864.3973,156924.6176,27516.96748,80910.2061,141605.1296,60935.15625,15600.41026,395829.6857,370085.3478,146775.6068,35966.64825,103372.3855,123548.6279,70953.84258,14723.65368,58.96318282,53.64268023,50.597128,,,,,
0C1342,1512,95497,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,BB,,95497,,,,,,668312.3286,640064.9772,267266.8982,32769.676,70739.02393,144995.7524,94209.47475,16642.50909,766295.1063,717031.6193,242852.823,49936.76807,83844.74305,121479.7141,109490.6455,23116.28129,42.52487294,,42.92699602,,,,,
0C1342,1601,478499.5716,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,BB,434596.4756,38329,,5574.096,,,,471585.549,498301.2093,193145.6473,23340.16949,176779.3275,82957.85437,121980.9417,10378.44737,448573.8964,300269.3077,206659.3533,26950.46926,348601.8009,105592.1684,130385.6459,9543.635374,50.15413341,47.87841341,42.5086068,,45.08880244,,,
0C1342,1603,0,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,,,,,,0,,1280281.196,1278553.613,301142.9091,74091.93274,31577.499,76029.35294,73349.04167,13194.5,919974.6513,808059.1803,309454.3636,95548.16248,20847.08172,58430.37384,90668.89653,21244.6255,36.08351661,,,,,,41.91023113,
0C1342,1604,68214.301,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,,54050,14164.301,,,0,,952863.1837,1100532.271,239509.9691,48493.29688,41971.21929,92581.13333,78784.05714,22548.64286,964000.6084,843851.2389,255159.1972,55681.85872,31544.7919,101405.2589,72941.73213,32730.47976,40.82315016,,42.73159772,43.83479707,,,39.19904219,
0C1342,1605,464537.2593,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,377405,62909.25926,,22228,,1995,,1266686.573,1053821.221,277832.7061,63162.65083,129530.4692,99777.66667,88094.52778,10005.21429,811799.0915,682635.1704,265070.945,74644.89948,141872.3901,132498.4656,99552.74173,7432.596804,40.11886903,40.09110209,41.89185194,,42.43669123,,41.35136549,
0C1342,1606,613889.5,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,,473575,14499,36733.5,7353,81729,,1275638.428,1306025.074,256801.28,44556.23436,34942.4885,80432.10526,265055.3333,14405.52,965522.9386,958104.6165,330996.5586,61608.01369,27324.42588,110331.9092,232395.3202,12925.37486,43.14621226,,56.54912308,45.12121353,50.65546171,43.37643065,42.11144471,
0C1342,1607,3657395.663,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,3579572.835,,66466.8275,,,11356,,907476.7811,955337.7063,234397.6965,92656.74862,48694.01467,58035.53846,139649.2727,9904.733333,890500.9979,1061328.888,270146.75,92875.07196,50072.81103,103333.0648,192897.3845,12935.63869,80.8805817,74.72593707,,47.18009143,,,43.349144,
0C1342,1608,529357.0962,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,,225835.1852,132914.911,,92543,78064,,911495.562,1024781.54,202042.9557,103314.6567,38938.345,41195.63889,183372.434,14968.86364,766323.2877,678790.6961,225766.9046,99159.04592,41626.93371,63853.04579,150916.3086,31042.35452,45.01335178,,51.05384044,52.985129,,58.04148972,43.02206402,
0C1342,1609,1201652.233,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,327664.8148,371511.1111,123420.307,160000,,202425,16631,1028806.844,1023304.54,215842.2009,134318.6904,62772.55286,57147.6,135888.36,9431.5,863425.282,743905.2273,237878.5186,124327.7192,62280.82056,135365.3339,172402.9244,8777.534649,52.00185694,40.64881252,56.54405077,49.12341484,65.61113779,,53.85936841,58.20218921
0C1342,1610,399138.0669,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,309810.8624,,86430.2045,,2897,0,,635629.702,942327.6579,183377.3061,75093.15866,24295.25,66931.59375,59918.45455,10867.625,679270.1141,667549.8561,172722.8311,70141.46472,23245.78188,147243.443,75945.56009,9623.275456,46.51844487,40.52480066,,51.61631153,,45.65110728,42.11034135,
0C1342,1611,134192.4275,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,,30000,103568.4275,,624,0,,922281.5368,1104832.611,203723.6007,84420.27874,56073.96875,155771.375,39464.89831,12192,788823.5644,647010.6877,193756.2689,71348.14826,57595.13185,185064.4387,66244.07311,16024.41535,40.00931077,,41.03391071,52.68376254,,41.6165755,44.04250125,
0C1342,1612,4100305.751,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,Jr.GE,3017500.99,858145.3704,167302.391,,50297,7060,,1029669.145,1171092.661,309123.2764,107663.3144,128713.075,139860.5469,34069.42373,12689.65,966896.6785,784651.97,291180.8367,105877.946,210903.6763,116091.6673,52114.44604,14213.90505,81.75764975,73.53155793,68.85502151,55.6328139,,42.28510116,44.81728661,
0C1342,1701,3194814.523,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,22. Jr.CE,1842726.487,586230.5556,78103.7805,14502.7,300136,373115,,787344.1577,1216545.332,270218.5247,77986.3385,194267.9344,67565.10843,31883.86667,8654.6875,1060122.066,1061750.279,237212.1869,92554.17943,393570.8882,83900.20629,63730.35045,12974.01688,72.70936945,55.89763118,63.32191381,50.012689,45.43245601,77.71994276,103.5429557,
0C1342,1702,2443030.609,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,22. Jr.GE,1635528.107,388068.5185,48440.9835,,1000,354022,15971,828503.7437,1079834.98,327226.5509,59566.82168,98788.877,101348,103219.7381,9676.055556,878017.6741,734699.4455,271870.5572,58891.22389,84163.06821,392632.8452,158892.0804,11669.10647,68.38831851,57.56354357,52.23790205,48.11078163,,47.44422808,65.78444069,55.39453853
0C1342,1703,1257923.66,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,22. Jr.GE,,929659.2593,71516.901,8650.5,1000,247097,,1344800.044,1254004.751,532801.4444,73100.43386,38509.6995,58943.76316,114547.5161,20403.7963,1176116.566,1021543.555,407640.8299,85234.57296,32824.84858,120894.892,126903.6726,23737.66338,49.26132846,,59.73547755,49.81421472,40.90347685,45.20709583,60.44488951,
0C1342,1704,1165978.601,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,22. Jr.GE,790882.5638,288937.037,5385,,6712,73283,779,866776.9459,1222738.46,228806.0343,73441.96426,62659.93346,36767.81081,68418.81731,8348.314286,905077.9242,905616.1285,167528.1137,94448.61378,53187.27674,76244.51083,71304.06639,8475.932126,53.30581099,45.23135816,53.58930817,42.79428659,,46.05797054,50.68217466,41.06963792
0C1342,1705,1976774.758,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,1762191.859,82337.96296,3254.936,,7279,101360,20351,3180927.652,2685237.49,584354.1909,237461.1939,152699.3288,72088.80882,213633.2174,20694,2774848.094,2856528.65,444211.9863,197944.9223,276050.1703,174133.025,534799.6738,27651.31707,45.66047274,46.76864564,38.69872396,38.16810984,,46.27814375,47.90064911,49.87595528
0C1342,1706,2326711.598,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,1827614.042,494530.5556,,,,1999,2568,2995211.918,2632599.946,908904.4448,233539.1989,461254.85,64573.91892,13958.3125,24143.22414,2151296.194,1885542.203,576163.0675,193237.8687,737458.7537,97130.97607,47738.05318,30844.39705,46.89256959,45.73074576,42.80804493,,,,47.49480515,43.00513993
0C1342,1707,108729.1111,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,,82711.11111,,,3000,,23018,2466465.288,2316392.04,608667.1563,268322.4687,64564.16088,80764.8,-155.9444444,23720.55224,1855355.011,1758496.521,473581.6616,246124.6968,97841.43651,119410.1913,2340.096958,33671.27931,37.29226395,,38.89407914,,,43.48759104,,49.7913497
0C1342,1708,6345903.587,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,6261274.883,84628.7037,,,,0,,2552351.824,2432938.304,601936.6135,209218.7662,261431.7023,52542.38889,5770.827273,31274.24561,2014253.847,1850987.821,406764.651,222883.9078,448806.3063,111865.9491,55554.69831,31840.08579,68.83353366,70.68266758,37.28237794,,,,48.96123506,
0C1342,1709,1456803.704,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,,1456803.704,,,,0,,3493469.534,2498009.418,1864442.779,234743.7082,42960.78607,100220.2022,748.1559633,36722.41538,2251882.605,2274707.203,936891.3552,233150.1433,50162.73144,138504.2044,3864.532409,54401.85557,40.95571933,,45.64902512,,,,48.06404531,
0C1342,1710,1329545.887,6,9,4,4,8,6,8,7,4,5,7,8,4,3,3,8,3,7,7,6,6,6,7,6,7,4,2,4,2,5,4,6,2,7,5,9,4,4,4,7,4,7,5,5,7,8,8,7,2011,2. GE,647798.0189,485079.6296,14489.2385,,174207,0,7972,1882101.484,1734197.17,499573.9499,257153.8743,294533.6793,85474.05618,4681.692308,36197.72131,1538675.108,1311248.503,493997.4597,260758.3993,521688.3784,170702.3145,33049.22416,48948.55783,46.40888714,41.71477299,49.7065912,40.69388996,,55.19811018,48.58341839,44.23359491
